subjID,trial,cond,frame,timestamp,refX,refY,refZ,wristX,wristY,wristZ,thumbX,thumbY,thumbZ,indexX,indexY,indexZ,trialPhase
8475,3,1,49506,165016666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49507,165020000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49508,165023333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49509,165026666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49510,165030000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49511,165033333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49512,165036666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49513,165040000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49514,165043333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49515,165046666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49516,165050000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49517,165053333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49518,165056666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49519,165060000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49520,165063333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49521,165066666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49522,165070000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49523,165073333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49524,165076666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49525,165080000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49526,165083333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49527,165086666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49528,165090000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49529,165093333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49530,165096666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49531,165100000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49532,165103333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49533,165106666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49534,165110000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49535,165113333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49536,165116666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49537,165120000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49538,165123333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49539,165126666,0,906,37,0,341,51,0,424,18,54,374,18,1
